    entiteitnummer;haltenummer;omschrijving;omschrijvinglang;gemeentenummer;omschrijvinggemeente;geocoordinaat;haltetoegankelijkheden;hoofdhalte;taal;links;latitude;longitude;locatie
2;253009;Limbastraat;Gent Limbastraat;4611;Gent;"{""latitude"": 51.078236, ""longitude"": 3.724406}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253009""}]";51.078236;3.724406;51.078236, 3.724406
2;253191;Drie Sleutels;Sint-Denijs-Westrem Drie Sleutels;4623;Gent;"{""latitude"": 51.0169, ""longitude"": 3.665087}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253191""}]";51.0169;3.665087;51.0169, 3.665087
2;253355;Brugsepoort (Begijnhoflaan);Gent Brugsepoort (Begijnhoflaan);4612;Gent;"{""latitude"": 51.057323, ""longitude"": 3.710333}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253355""}]";51.057323;3.710333;51.057323, 3.710333
2;253554;O.L.V.Straat;Oostakker O.L.V.Straat;4615;Gent;"{""latitude"": 51.07985, ""longitude"": 3.763357}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253554""}]";51.07985;3.763357;51.07985, 3.763357
2;253592;Moleneinde;Desteldonk Moleneinde;1377;Gent;"{""latitude"": 51.122659, ""longitude"": 3.800586}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253592""}]";51.122659;3.800586;51.122659, 3.800586
2;253613;Oude Veldstraat;Oostakker Oude Veldstraat;4615;Gent;"{""latitude"": 51.101605, ""longitude"": 3.784731}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253613""}]";51.101605;3.784731;51.101605, 3.784731
2;255925;Roeivereniging;Gent Roeivereniging;4612;Gent;"{""latitude"": 51.047295, ""longitude"": 3.696795}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/255925""}]";51.047295;3.696795;51.047295, 3.696795
2;260024;Edugo;Oostakker Edugo;4615;Gent;"{""latitude"": 51.088238, ""longitude"": 3.771041}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/260024""}]";51.088238;3.771041;51.088238, 3.771041
2;260109;Oscar Colbrandtstraat;Gent Oscar Colbrandtstraat;4616;Gent;"{""latitude"": 51.054971, ""longitude"": 3.753394}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/260109""}]";51.054971;3.753394;51.054971, 3.753394
2;261006;Fratersplein;Gent Fratersplein;4612;Gent;"{""latitude"": 51.062013, ""longitude"": 3.723851}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261006""}]";51.062013;3.723851;51.062013, 3.723851
2;261045;Rabot;Gent Rabot;4612;Gent;"{""latitude"": 51.060165, ""longitude"": 3.712036}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261045""}]";51.060165;3.712036;51.060165, 3.712036
2;261250;Meersemdries;Gentbrugge Meersemdries;4619;Gent;"{""latitude"": 51.040745, ""longitude"": 3.7624}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261250""}]";51.040745;3.7624;51.040745, 3.7624
2;261405;Pantserschipstraat;Gent Pantserschipstraat;1378;Gent;"{""latitude"": 51.09032, ""longitude"": 3.727034}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261405""}]";51.09032;3.727034;51.09032, 3.727034
2;261904;Moscouviaduct;Gentbrugge Moscouviaduct;4619;Gent;"{""latitude"": 51.030357, ""longitude"": 3.74916}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261904""}]";51.030357;3.74916;51.030357, 3.74916
2;270006;Koerspleinstraat;Sint-Amandsberg Koerspleinstraat;4616;Gent;"{""latitude"": 51.066385, ""longitude"": 3.766489}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270006""}]";51.066385;3.766489;51.066385, 3.766489
2;270016;Overzet;Gent Overzet;4612;Gent;"{""latitude"": 51.051042, ""longitude"": 3.6998}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270016""}]";51.051042;3.6998;51.051042, 3.6998
2;270051;Gentbruggebug lijn 6;Sint-Amandsberg Gentbruggebug lijn 6;4616;Gent;"{""latitude"": 51.047464, ""longitude"": 3.754782}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270051""}]";51.047464;3.754782;51.047464, 3.754782
2;270065;Vandermeulenstraat;Gentbrugge Vandermeulenstraat;4619;Gent;"{""latitude"": 51.040633, ""longitude"": 3.756201}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270065""}]";51.040633;3.756201;51.040633, 3.756201
2;270071;Sluizeken;Gent Sluizeken;4612;Gent;"{""latitude"": 51.059449, ""longitude"": 3.723085}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270071""}]";51.059449;3.723085;51.059449, 3.723085
2;270095;Rotonde;Drongen Rotonde;4617;Gent;"{""latitude"": 51.054476, ""longitude"": 3.662617}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270095""}]";51.054476;3.662617;51.054476, 3.662617
2;270256;Volvo Cars;Oostakker Volvo Cars;4612;Gent;"{""latitude"": 51.10475, ""longitude"": 3.756695}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270256""}]";51.10475;3.756695;51.10475, 3.756695
2;270372;Sint-Pietersplein SKO;Gent Sint-Pietersplein SKO;4612;Gent;"{""latitude"": 51.04158, ""longitude"": 3.725422}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270372""}]";51.04158;3.725422;51.04158, 3.725422
2;270549;Dok-Noord;Gent Dok-Noord;4612;Gent;"{""latitude"": 51.064348, ""longitude"": 3.733467}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270549""}]";51.064348;3.733467;51.064348, 3.733467
2;270552;Korenmarkt perron 2;Vervanghalte Korenmarkt perron 2;4612;Gent;"{""latitude"": 51.053686, ""longitude"": 3.722725}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/270552""}]";51.053686;3.722725;51.053686, 3.722725
2;271274;Heuvelpoort;Gent Heuvelpoort;4612;Gent;"{""latitude"": 51.038332, ""longitude"": 3.727371}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/271274""}]";51.038332;3.727371;51.038332, 3.727371
2;272406;Taminco;Gent Taminco;1378;Gent;"{""latitude"": 51.094375, ""longitude"": 3.727435}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/272406""}]";51.094375;3.727435;51.094375, 3.727435
2;272502;Jubileumlaan;Gent Jubileumlaan;4612;Gent;"{""latitude"": 51.0464, ""longitude"": 3.706358}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/272502""}]";51.0464;3.706358;51.0464, 3.706358
2;273417;Neptunus;Wondelgem Neptunus;4611;Gent;"{""latitude"": 51.086521, ""longitude"": 3.7073}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/273417""}]";51.086521;3.7073;51.086521, 3.7073
2;281241;Noorderlaan (Dosscheweg);Gent Noorderlaan (Dosscheweg);4617;Gent;"{""latitude"": 51.048983, ""longitude"": 3.696658}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/281241""}]";51.048983;3.696658;51.048983, 3.696658
2;250084;Terminus Keizer Karelstraat 50;Gent Terminus Keizer Karelstraat 50;4612;Gent;"{""latitude"": 51.049829, ""longitude"": 3.734071}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250084""}]";51.049829;3.734071;51.049829, 3.734071
2;250096;Sint-Lievenspoort;Gent Sint-Lievenspoort;4612;Gent;"{""latitude"": 51.039602, ""longitude"": 3.735166}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250096""}]";51.039602;3.735166;51.039602, 3.735166
2;250129;Oudebareelstraat;Sint-Amandsberg Oudebareelstraat;4616;Gent;"{""latitude"": 51.0733, ""longitude"": 3.776521}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250129""}]";51.0733;3.776521;51.0733, 3.776521
2;250140;Steendam;Gent Steendam;4612;Gent;"{""latitude"": 51.056686, ""longitude"": 3.733173}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250140""}]";51.056686;3.733173;51.056686, 3.733173
2;250150;Rooigemlaan;Gent Rooigemlaan;4612;Gent;"{""latitude"": 51.063883, ""longitude"": 3.694947}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250150""}]";51.063883;3.694947;51.063883, 3.694947
2;250163;Sint-Sebastiaanstraat;Wondelgem Sint-Sebastiaanstraat;4611;Gent;"{""latitude"": 51.087597, ""longitude"": 3.716581}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250163""}]";51.087597;3.716581;51.087597, 3.716581
2;250218;Grondwetlaan;Sint-Amandsberg Grondwetlaan;4616;Gent;"{""latitude"": 51.064554, ""longitude"": 3.752462}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250218""}]";51.064554;3.752462;51.064554, 3.752462
2;250254;Sint-Arnoutstraat;Oostakker Sint-Arnoutstraat;4615;Gent;"{""latitude"": 51.090322, ""longitude"": 3.773324}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250254""}]";51.090322;3.773324;51.090322, 3.773324
2;250344;Rerum Novarumplein;Gent Rerum Novarumplein;4612;Gent;"{""latitude"": 51.022925, ""longitude"": 3.720383}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250344""}]";51.022925;3.720383;51.022925, 3.720383
2;250355;Wondelgembrug;Gent Wondelgembrug;4612;Gent;"{""latitude"": 51.065401, ""longitude"": 3.710248}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250355""}]";51.065401;3.710248;51.065401, 3.710248
2;250372;Sint-Amandstraat;Gent Sint-Amandstraat;4612;Gent;"{""latitude"": 51.041727, ""longitude"": 3.725055}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250372""}]";51.041727;3.725055;51.041727, 3.725055
2;250419;Evergemsesteenweg;Wondelgem Evergemsesteenweg;4611;Gent;"{""latitude"": 51.090446, ""longitude"": 3.71642}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250419""}]";51.090446;3.71642;51.090446, 3.71642
2;250425;New Orleansstraat;Gent New Orleansstraat;4612;Gent;"{""latitude"": 51.082503, ""longitude"": 3.730722}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250425""}]";51.082503;3.730722;51.082503, 3.730722
2;250506;Losweg;Mariakerke Losweg;4614;Gent;"{""latitude"": 51.078484, ""longitude"": 3.690836}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/250506""}]";51.078484;3.690836;51.078484, 3.690836
2;251011;Kolegemstraat;Wondelgem Kolegemstraat;4611;Gent;"{""latitude"": 51.078486, ""longitude"": 3.706661}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251011""}]";51.078486;3.706661;51.078486, 3.706661
2;251089;Vrijheidslaan;Gent Vrijheidslaan;4612;Gent;"{""latitude"": 51.031134, ""longitude"": 3.720471}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251089""}]";51.031134;3.720471;51.031134, 3.720471
2;251149;Bevrijdingslaan;Gent Bevrijdingslaan;4612;Gent;"{""latitude"": 51.061721, ""longitude"": 3.700091}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251149""}]";51.061721;3.700091;51.061721, 3.700091
2;251187;Rozenlaan;Drongen Rozenlaan;4617;Gent;"{""latitude"": 51.055958, ""longitude"": 3.645917}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251187""}]";51.055958;3.645917;51.055958, 3.645917
2;251190;Beekstraat 115;Drongen Beekstraat 115;4617;Gent;"{""latitude"": 51.065533, ""longitude"": 3.640278}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251190""}]";51.065533;3.640278;51.065533, 3.640278
2;251210;Vogelzang;Oostakker Vogelzang;4615;Gent;"{""latitude"": 51.073377, ""longitude"": 3.768127}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251210""}]";51.073377;3.768127;51.073377, 3.768127
2;251213;E17 P1 stelplaats;Gentbrugge E17 P1 stelplaats;4619;Gent;"{""latitude"": 51.036776, ""longitude"": 3.763837}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251213""}]";51.036776;3.763837;51.036776, 3.763837
2;251233;Andrieslaan;Gent Andrieslaan;1378;Gent;"{""latitude"": 51.048685, ""longitude"": 3.704044}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251233""}]";51.048685;3.704044;51.048685, 3.704044
2;251237;Nekkersberglaan;Gent Nekkersberglaan;4612;Gent;"{""latitude"": 51.045899, ""longitude"": 3.695735}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251237""}]";51.045899;3.695735;51.045899, 3.695735
2;251259;Jef Crickstraat;Sint-Amandsberg Jef Crickstraat;4616;Gent;"{""latitude"": 51.061521, ""longitude"": 3.761127}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251259""}]";51.061521;3.761127;51.061521, 3.761127
2;251267;Tweebruggenstraat;Gent Tweebruggenstraat;4612;Gent;"{""latitude"": 51.048594, ""longitude"": 3.736167}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251267""}]";51.048594;3.736167;51.048594, 3.736167
2;251351;Fuchsiastraat;Gent Fuchsiastraat;4612;Gent;"{""latitude"": 51.069615, ""longitude"": 3.707513}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251351""}]";51.069615;3.707513;51.069615, 3.707513
2;251388;Wondelgembrug;Gent Wondelgembrug;4612;Gent;"{""latitude"": 51.065816, ""longitude"": 3.708598}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251388""}]";51.065816;3.708598;51.065816, 3.708598
2;251430;Kuhlman;Gent Kuhlman;1172;Evergem;"{""latitude"": 51.175858, ""longitude"": 3.788156}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251430""}]";51.175858;3.788156;51.175858, 3.788156
2;251453;Kerk;Mariakerke Kerk;4614;Gent;"{""latitude"": 51.073525, ""longitude"": 3.676619}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251453""}]";51.073525;3.676619;51.073525, 3.676619
2;251530;Heymanslaan;Gent Heymanslaan;4612;Gent;"{""latitude"": 51.027002, ""longitude"": 3.727915}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/251530""}]";51.027002;3.727915;51.027002, 3.727915
2;252513;Dorp;Oostakker Dorp;4615;Gent;"{""latitude"": 51.100472, ""longitude"": 3.760521}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252513""}]";51.100472;3.760521;51.100472, 3.760521
2;252564;St-Laurentiuslaan;Oostakker St-Laurentiuslaan;4615;Gent;"{""latitude"": 51.099545, ""longitude"": 3.764558}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252564""}]";51.099545;3.764558;51.099545, 3.764558
2;252576;Kapelledreef;Sint-Kruis-Winkel Kapelledreef;1378;Gent;"{""latitude"": 51.157416, ""longitude"": 3.836553}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252576""}]";51.157416;3.836553;51.157416, 3.836553
2;252611;Molzelestraat;Oostakker Molzelestraat;4615;Gent;"{""latitude"": 51.103817, ""longitude"": 3.775283}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252611""}]";51.103817;3.775283;51.103817, 3.775283
2;252651;Grensstraat;Gent Grensstraat;4611;Gent;"{""latitude"": 51.07667, ""longitude"": 3.712375}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252651""}]";51.07667;3.712375;51.07667, 3.712375
2;252758;Booiebos;Drongen Booiebos;4617;Gent;"{""latitude"": 51.040977, ""longitude"": 3.600358}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/252758""}]";51.040977;3.600358;51.040977, 3.600358
2;253013;Spesbroekstraat;Wondelgem Spesbroekstraat;1378;Gent;"{""latitude"": 51.097322, ""longitude"": 3.71953}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253013""}]";51.097322;3.71953;51.097322, 3.71953
2;253143;Eisenhowerlaan;Oostakker Eisenhowerlaan;4615;Gent;"{""latitude"": 51.083667, ""longitude"": 3.794992}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253143""}]";51.083667;3.794992;51.083667, 3.794992
2;253557;Edugo;Oostakker Edugo;4615;Gent;"{""latitude"": 51.088149, ""longitude"": 3.771134}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253557""}]";51.088149;3.771134;51.088149, 3.771134
2;253576;Kapelledreef;Sint-Kruis-Winkel Kapelledreef;1378;Gent;"{""latitude"": 51.15735, ""longitude"": 3.836859}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253576""}]";51.15735;3.836859;51.15735, 3.836859
2;253651;Grensstraat;Gent Grensstraat;4611;Gent;"{""latitude"": 51.07672, ""longitude"": 3.712664}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253651""}]";51.07672;3.712664;51.07672, 3.712664
2;253654;Molenstraat;Wondelgem Molenstraat;4611;Gent;"{""latitude"": 51.085982, ""longitude"": 3.716425}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253654""}]";51.085982;3.716425;51.085982, 3.716425
2;253896;Eindeke;Ledeberg Eindeke;4621;Gent;"{""latitude"": 51.02782, ""longitude"": 3.74675}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/253896""}]";51.02782;3.74675;51.02782, 3.74675
2;254951;Rotonde;Drongen Rotonde;4617;Gent;"{""latitude"": 51.053923, ""longitude"": 3.66431}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/254951""}]";51.053923;3.66431;51.053923, 3.66431
2;259922;Dampoort perron 14bis;Gent Dampoort perron 14bis;4612;Gent;"{""latitude"": 51.057706, ""longitude"": 3.740167}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/259922""}]";51.057706;3.740167;51.057706, 3.740167
2;260089;Koekoekslaan;Gent Koekoekslaan;4612;Gent;"{""latitude"": 51.029403, ""longitude"": 3.723915}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/260089""}]";51.029403;3.723915;51.029403, 3.723915
2;260254;Sint-Arnoutstraat;Oostakker Sint-Arnoutstraat;4615;Gent;"{""latitude"": 51.091688, ""longitude"": 3.773672}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/260254""}]";51.091688;3.773672;51.091688, 3.773672
2;261127;Alphonse De Clercqlaan;Gentbrugge Alphonse De Clercqlaan;4619;Gent;"{""latitude"": 51.02445, ""longitude"": 3.755265}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261127""}]";51.02445;3.755265;51.02445, 3.755265
2;261232;Beneluxplein;Gent Beneluxplein;4612;Gent;"{""latitude"": 51.049942, ""longitude"": 3.704532}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261232""}]";51.049942;3.704532;51.049942, 3.704532
2;261850;Drie Sleutels;Sint-Denijs-Westrem Drie Sleutels;4623;Gent;"{""latitude"": 51.017118, ""longitude"": 3.665442}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/261850""}]";51.017118;3.665442;51.017118, 3.665442
2;262417;Neptunus;Wondelgem Neptunus;4611;Gent;"{""latitude"": 51.086857, ""longitude"": 3.707729}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/262417""}]";51.086857;3.707729;51.086857, 3.707729
2;262507;Pijkestraat;Sint-Amandsberg Pijkestraat;4615;Gent;"{""latitude"": 51.077893, ""longitude"": 3.796283}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/262507""}]";51.077893;3.796283;51.077893, 3.796283
2;262526;Lippensstraat;Sint-Amandsberg Lippensstraat;4615;Gent;"{""latitude"": 51.077631, ""longitude"": 3.790559}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/262526""}]";51.077631;3.790559;51.077631, 3.790559
2;263417;Neptunus;Wondelgem Neptunus;4611;Gent;"{""latitude"": 51.086933, ""longitude"": 3.707577}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/263417""}]";51.086933;3.707577;51.086933, 3.707577
2;264918;Koning Boudewijnstraat;Gent Koning Boudewijnstraat;4612;Gent;"{""latitude"": 51.037194, ""longitude"": 3.708832}";;;?;"[{""rel"": ""detail"", ""url"": ""https://api.delijn.be/DLKernOpenData/api/v1/haltes/2/264918""}]";51.037194;3.708832;51.037194, 3.708832
